--- Starting ULTRA 3D Segmentation Training on cuda ---
✅ VRAM Optimization: TF32 Enabled
✅ Batch Size: 4
✅ Filters: [32, 64, 128, 256, 512]
--- Full Volume Augmentation Loader (Train) ---
Target Size: (256, 256, 256)
Epoch 1 | Segmentation Dice Loss: 0.8211
Epoch 504 | Segmentation Dice Loss: 0.4282
Epoch 505 | Segmentation Dice Loss: 0.4258
Epoch 506 | Segmentation Dice Loss: 0.4266
Epoch 507 | Segmentation Dice Loss: 0.4242
Epoch 508 | Segmentation Dice Loss: 0.4239
Epoch 509 | Segmentation Dice Loss: 0.4220
Epoch 510 | Segmentation Dice Loss: 0.4219
   -> Checkpoint Saved
Epoch 511 | Segmentation Dice Loss: 0.4193
Epoch 512 | Segmentation Dice Loss: 0.4192
Epoch 513 | Segmentation Dice Loss: 0.4174
Epoch 514 | Segmentation Dice Loss: 0.4213
Epoch 515 | Segmentation Dice Loss: 0.4175
Epoch 516 | Segmentation Dice Loss: 0.4211
Epoch 517 | Segmentation Dice Loss: 0.4219
Epoch 518 | Segmentation Dice Loss: 0.4165
Epoch 519 | Segmentation Dice Loss: 0.4144
Epoch 520 | Segmentation Dice Loss: 0.4121
   -> Checkpoint Saved
Epoch 521 | Segmentation Dice Loss: 0.4189
Epoch 522 | Segmentation Dice Loss: 0.4235
Epoch 523 | Segmentation Dice Loss: 0.4214
Epoch 524 | Segmentation Dice Loss: 0.4158
Epoch 525 | Segmentation Dice Loss: 0.4154
Epoch 526 | Segmentation Dice Loss: 0.4292
Epoch 527 | Segmentation Dice Loss: 0.4252
Epoch 528 | Segmentation Dice Loss: 0.4180
Epoch 529 | Segmentation Dice Loss: 0.4157
Epoch 530 | Segmentation Dice Loss: 0.4285
   -> Checkpoint Saved
Epoch 531 | Segmentation Dice Loss: 0.4172
Epoch 532 | Segmentation Dice Loss: 0.4238
Epoch 533 | Segmentation Dice Loss: 0.4240
Epoch 534 | Segmentation Dice Loss: 0.4184
Epoch 535 | Segmentation Dice Loss: 0.4123
Epoch 536 | Segmentation Dice Loss: 0.4034
Epoch 537 | Segmentation Dice Loss: 0.4085
Epoch 538 | Segmentation Dice Loss: 0.4282
Epoch 539 | Segmentation Dice Loss: 0.4160
Epoch 540 | Segmentation Dice Loss: 0.4160
   -> Checkpoint Saved
Epoch 541 | Segmentation Dice Loss: 0.4186
Epoch 542 | Segmentation Dice Loss: 0.4145
Epoch 543 | Segmentation Dice Loss: 0.4079
Epoch 544 | Segmentation Dice Loss: 0.4067
Epoch 545 | Segmentation Dice Loss: 0.4068
Epoch 546 | Segmentation Dice Loss: 0.4073
Epoch 547 | Segmentation Dice Loss: 0.4000
Epoch 548 | Segmentation Dice Loss: 0.3958
Epoch 549 | Segmentation Dice Loss: 0.3943
Epoch 550 | Segmentation Dice Loss: 0.3900
   -> Checkpoint Saved
Epoch 551 | Segmentation Dice Loss: 0.3928
Epoch 552 | Segmentation Dice Loss: 0.3875
Epoch 553 | Segmentation Dice Loss: 0.3860
Epoch 554 | Segmentation Dice Loss: 0.3833
Epoch 555 | Segmentation Dice Loss: 0.3889
Epoch 556 | Segmentation Dice Loss: 0.3898
Epoch 557 | Segmentation Dice Loss: 0.3894
Epoch 558 | Segmentation Dice Loss: 0.3887
Epoch 559 | Segmentation Dice Loss: 0.3846
Epoch 560 | Segmentation Dice Loss: 0.3825
   -> Checkpoint Saved
Epoch 561 | Segmentation Dice Loss: 0.3830
Epoch 562 | Segmentation Dice Loss: 0.3762
Epoch 563 | Segmentation Dice Loss: 0.3801
Epoch 564 | Segmentation Dice Loss: 0.3750
Epoch 565 | Segmentation Dice Loss: 0.3712
Epoch 566 | Segmentation Dice Loss: 0.3758
Epoch 567 | Segmentation Dice Loss: 0.3692
Epoch 568 | Segmentation Dice Loss: 0.3713
Epoch 569 | Segmentation Dice Loss: 0.3688
Epoch 570 | Segmentation Dice Loss: 0.3673
   -> Checkpoint Saved
Epoch 571 | Segmentation Dice Loss: 0.3629
Epoch 572 | Segmentation Dice Loss: 0.3668
Epoch 573 | Segmentation Dice Loss: 0.3617
Epoch 574 | Segmentation Dice Loss: 0.3620
Epoch 575 | Segmentation Dice Loss: 0.3603
Epoch 576 | Segmentation Dice Loss: 0.3569
Epoch 577 | Segmentation Dice Loss: 0.3569
Epoch 578 | Segmentation Dice Loss: 0.3567
Epoch 579 | Segmentation Dice Loss: 0.3579
Epoch 580 | Segmentation Dice Loss: 0.3519
   -> Checkpoint Saved
Epoch 581 | Segmentation Dice Loss: 0.3571
Epoch 582 | Segmentation Dice Loss: 0.3519
Epoch 583 | Segmentation Dice Loss: 0.3502
Epoch 584 | Segmentation Dice Loss: 0.3514
Epoch 585 | Segmentation Dice Loss: 0.3467
Epoch 586 | Segmentation Dice Loss: 0.3452
Epoch 587 | Segmentation Dice Loss: 0.3458
Epoch 588 | Segmentation Dice Loss: 0.3441
Epoch 589 | Segmentation Dice Loss: 0.3434
Epoch 590 | Segmentation Dice Loss: 0.3418
   -> Checkpoint Saved
Epoch 591 | Segmentation Dice Loss: 0.3416
Epoch 592 | Segmentation Dice Loss: 0.3394
Epoch 593 | Segmentation Dice Loss: 0.3361
Epoch 594 | Segmentation Dice Loss: 0.3356
Epoch 595 | Segmentation Dice Loss: 0.3374
Epoch 596 | Segmentation Dice Loss: 0.3340
Epoch 597 | Segmentation Dice Loss: 0.3309
Epoch 598 | Segmentation Dice Loss: 0.3298
Epoch 599 | Segmentation Dice Loss: 0.3290
Epoch 600 | Segmentation Dice Loss: 0.3281
   -> Checkpoint Saved
Epoch 601 | Segmentation Dice Loss: 0.3302
Epoch 602 | Segmentation Dice Loss: 0.3253
Epoch 603 | Segmentation Dice Loss: 0.3270
Epoch 604 | Segmentation Dice Loss: 0.3242
Epoch 605 | Segmentation Dice Loss: 0.3251
Epoch 606 | Segmentation Dice Loss: 0.3238
Epoch 607 | Segmentation Dice Loss: 0.3233
Epoch 608 | Segmentation Dice Loss: 0.3192
Epoch 609 | Segmentation Dice Loss: 0.3209
Epoch 610 | Segmentation Dice Loss: 0.3161
   -> Checkpoint Saved
Epoch 611 | Segmentation Dice Loss: 0.3200
Epoch 612 | Segmentation Dice Loss: 0.3180
Epoch 613 | Segmentation Dice Loss: 0.3169
Epoch 614 | Segmentation Dice Loss: 0.3123
Epoch 615 | Segmentation Dice Loss: 0.3141
Epoch 616 | Segmentation Dice Loss: 0.3101
Epoch 617 | Segmentation Dice Loss: 0.3094
Epoch 618 | Segmentation Dice Loss: 0.3088
Epoch 619 | Segmentation Dice Loss: 0.3080
Epoch 620 | Segmentation Dice Loss: 0.3073
   -> Checkpoint Saved
Epoch 621 | Segmentation Dice Loss: 0.3054
Epoch 622 | Segmentation Dice Loss: 0.3045
Epoch 623 | Segmentation Dice Loss: 0.3047
Epoch 624 | Segmentation Dice Loss: 0.3034
Epoch 625 | Segmentation Dice Loss: 0.3011
Epoch 626 | Segmentation Dice Loss: 0.2998
Epoch 627 | Segmentation Dice Loss: 0.2999
Epoch 628 | Segmentation Dice Loss: 0.2988
Epoch 629 | Segmentation Dice Loss: 0.2964
Epoch 630 | Segmentation Dice Loss: 0.2976
   -> Checkpoint Saved
Epoch 631 | Segmentation Dice Loss: 0.2951
Epoch 632 | Segmentation Dice Loss: 0.2932
Epoch 633 | Segmentation Dice Loss: 0.2915
Epoch 634 | Segmentation Dice Loss: 0.2892
Epoch 635 | Segmentation Dice Loss: 0.2899
Epoch 636 | Segmentation Dice Loss: 0.2903
Epoch 637 | Segmentation Dice Loss: 0.2874
Epoch 638 | Segmentation Dice Loss: 0.2883
Epoch 639 | Segmentation Dice Loss: 0.2860
Epoch 640 | Segmentation Dice Loss: 0.2846
   -> Checkpoint Saved
Epoch 641 | Segmentation Dice Loss: 0.2839
Epoch 642 | Segmentation Dice Loss: 0.2819
Epoch 643 | Segmentation Dice Loss: 0.2801
Epoch 644 | Segmentation Dice Loss: 0.2807
Epoch 645 | Segmentation Dice Loss: 0.2790
Epoch 646 | Segmentation Dice Loss: 0.2790
Epoch 647 | Segmentation Dice Loss: 0.2782
Epoch 648 | Segmentation Dice Loss: 0.2749
Epoch 649 | Segmentation Dice Loss: 0.2767
Epoch 650 | Segmentation Dice Loss: 0.2769
   -> Checkpoint Saved
Epoch 651 | Segmentation Dice Loss: 0.2735
Epoch 652 | Segmentation Dice Loss: 0.2740
Epoch 653 | Segmentation Dice Loss: 0.2716
Epoch 654 | Segmentation Dice Loss: 0.2682
Epoch 655 | Segmentation Dice Loss: 0.2687
Epoch 656 | Segmentation Dice Loss: 0.2669
Epoch 657 | Segmentation Dice Loss: 0.2665
Epoch 658 | Segmentation Dice Loss: 0.2643
Epoch 659 | Segmentation Dice Loss: 0.2654
Epoch 660 | Segmentation Dice Loss: 0.2639
   -> Checkpoint Saved
Epoch 661 | Segmentation Dice Loss: 0.2613
Epoch 662 | Segmentation Dice Loss: 0.2620
Epoch 663 | Segmentation Dice Loss: 0.2605
Epoch 664 | Segmentation Dice Loss: 0.2611
Epoch 665 | Segmentation Dice Loss: 0.2573
Epoch 666 | Segmentation Dice Loss: 0.2558
Epoch 667 | Segmentation Dice Loss: 0.2558
Epoch 668 | Segmentation Dice Loss: 0.2547
Epoch 669 | Segmentation Dice Loss: 0.2549
Epoch 670 | Segmentation Dice Loss: 0.2514
   -> Checkpoint Saved
Epoch 671 | Segmentation Dice Loss: 0.2513
Epoch 672 | Segmentation Dice Loss: 0.2506
Epoch 673 | Segmentation Dice Loss: 0.2504
Epoch 674 | Segmentation Dice Loss: 0.2489
Epoch 675 | Segmentation Dice Loss: 0.2478
Epoch 676 | Segmentation Dice Loss: 0.2461
Epoch 677 | Segmentation Dice Loss: 0.2455
Epoch 678 | Segmentation Dice Loss: 0.2447
Epoch 679 | Segmentation Dice Loss: 0.2418
Epoch 680 | Segmentation Dice Loss: 0.2453
   -> Checkpoint Saved
Epoch 681 | Segmentation Dice Loss: 0.2447
Epoch 682 | Segmentation Dice Loss: 0.2404
Epoch 683 | Segmentation Dice Loss: 0.2439
Epoch 684 | Segmentation Dice Loss: 0.2409
Epoch 685 | Segmentation Dice Loss: 0.2409
Epoch 686 | Segmentation Dice Loss: 0.2369
Epoch 687 | Segmentation Dice Loss: 0.2414
Epoch 688 | Segmentation Dice Loss: 0.2357
Epoch 689 | Segmentation Dice Loss: 0.2385
Epoch 690 | Segmentation Dice Loss: 0.2361
   -> Checkpoint Saved
Epoch 691 | Segmentation Dice Loss: 0.2341
Epoch 692 | Segmentation Dice Loss: 0.2330
Epoch 693 | Segmentation Dice Loss: 0.2343
Epoch 694 | Segmentation Dice Loss: 0.2318
Epoch 695 | Segmentation Dice Loss: 0.2300
Epoch 696 | Segmentation Dice Loss: 0.2323
Epoch 697 | Segmentation Dice Loss: 0.2268
Epoch 698 | Segmentation Dice Loss: 0.2264
Epoch 699 | Segmentation Dice Loss: 0.2260
Epoch 700 | Segmentation Dice Loss: 0.2258
   -> Checkpoint Saved
Epoch 701 | Segmentation Dice Loss: 0.2269
Epoch 702 | Segmentation Dice Loss: 0.2219
Epoch 703 | Segmentation Dice Loss: 0.2359
Epoch 704 | Segmentation Dice Loss: 0.2289
Epoch 705 | Segmentation Dice Loss: 0.2315
Epoch 706 | Segmentation Dice Loss: 0.2308
Epoch 707 | Segmentation Dice Loss: 0.2248
Epoch 708 | Segmentation Dice Loss: 0.2372
Epoch 709 | Segmentation Dice Loss: 0.2261
Epoch 710 | Segmentation Dice Loss: 0.2282
   -> Checkpoint Saved
Epoch 711 | Segmentation Dice Loss: 0.2266
Epoch 712 | Segmentation Dice Loss: 0.2313
Epoch 713 | Segmentation Dice Loss: 0.2337
Epoch 714 | Segmentation Dice Loss: 0.2309
Epoch 715 | Segmentation Dice Loss: 0.2376
Epoch 716 | Segmentation Dice Loss: 0.2546
Epoch 717 | Segmentation Dice Loss: 0.2226
Epoch 718 | Segmentation Dice Loss: 0.2324
Epoch 719 | Segmentation Dice Loss: 0.2501
Epoch 720 | Segmentation Dice Loss: 0.2626
   -> Checkpoint Saved
Epoch 721 | Segmentation Dice Loss: 0.2483
Epoch 722 | Segmentation Dice Loss: 0.2348
Epoch 723 | Segmentation Dice Loss: 0.2287
Epoch 724 | Segmentation Dice Loss: 0.2352
Epoch 725 | Segmentation Dice Loss: 0.2435
Epoch 726 | Segmentation Dice Loss: 0.2463
Epoch 727 | Segmentation Dice Loss: 0.2271
Epoch 728 | Segmentation Dice Loss: 0.2270
Epoch 729 | Segmentation Dice Loss: 0.2365
Epoch 730 | Segmentation Dice Loss: 0.2357
   -> Checkpoint Saved
Epoch 731 | Segmentation Dice Loss: 0.2254
